,STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
365,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IE,Ireland,2024-Q2,,120.229,,,,,
366,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IE,Ireland,2024-Q3,,116.768,,,,,
367,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IE,Ireland,2024-Q4,,121.908,,,,,
368,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IE,Ireland,2025-Q1,,120.103,,,,,
369,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IE,Ireland,2025-Q2,,120.075,,,,,
370,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IE,Ireland,2025-Q3,,117.64,,,,,
371,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IE,Ireland,2025-Q4,,121.448,,,,,
372,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2023-Q1,,109.832,,,,,
373,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2023-Q2,,111.58,,,,,
374,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2023-Q3,,112.091,,,,,
375,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2023-Q4,,112.36,,,,,
376,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2024-Q1,,113.026,,,,,
377,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2024-Q2,,112.902,,,,,
378,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2024-Q3,,113.526,,,,,
379,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2024-Q4,,114.189,,,,,
380,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2025-Q1,,114.509,,,,,
381,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2025-Q2,,115.411,,,,,
382,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2025-Q3,,115.804,,,,,
383,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",IT,Italy,2025-Q4,,116.611,,,,,
384,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2023-Q1,,134.775,,,,,
385,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2023-Q2,,135.704,,,,,
386,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2023-Q3,,135.519,,,,,
387,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2023-Q4,,137.5,,,,,
388,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2024-Q1,,136.792,,,,,
389,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2024-Q2,,139.108,,,,,
390,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2024-Q3,,140.777,,,,,
391,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2024-Q4,,140.348,,,,,
392,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2025-Q1,,142.117,,,,,
393,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2025-Q2,,143.421,,,,,
394,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2025-Q3,,144.68,,,,,
395,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LT,Lithuania,2025-Q4,,144.872,,,,,
396,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2023-Q1,,119.146,,,,,
397,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2023-Q2,,122.424,,,,,
398,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2023-Q3,,122.314,,,,,
399,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2023-Q4,,123.389,,,,,
400,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2024-Q1,,122.395,,,,,
401,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2024-Q2,,125.583,,,,,
402,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2024-Q3,,127.443,,,,,
403,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2024-Q4,,128.645,,,,,
404,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2025-Q1,,128.789,,p,provisional,,
405,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2025-Q2,,128.872,,p,provisional,,
406,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2025-Q3,,130.767,,p,provisional,,
407,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LU,Luxembourg,2025-Q4,,133.613,,p,provisional,,
408,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2023-Q1,,128.55,,,,,
409,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2023-Q2,,125.357,,,,,
410,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2023-Q3,,124.777,,,,,
411,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2023-Q4,,126.364,,,,,
412,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2024-Q1,,127.091,,,,,
413,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2024-Q2,,129.32,,,,,
414,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2024-Q3,,127.963,,,,,
415,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2024-Q4,,130.565,,,,,
416,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2025-Q1,,131.059,,,,,
417,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2025-Q2,,132.506,,,,,
418,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2025-Q3,,133.991,,,,,
419,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",LV,Latvia,2025-Q4,,135.354,,,,,
420,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2023-Q1,,113.268,,,,,
421,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2023-Q2,,114.998,,,,,
422,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2023-Q3,,116.206,,,,,
423,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2023-Q4,,116.596,,,,,
424,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2024-Q1,,119.533,,,,,
425,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2024-Q2,,119.773,,,,,
426,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2024-Q3,,120.918,,,,,
427,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2024-Q4,,123.36,,,,,
428,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2025-Q1,,121.492,,,,,
429,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2025-Q2,,122.69,,,,,
430,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2025-Q3,,123.361,,,,,
431,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",MT,Malta,2025-Q4,,123.506,,,,,
432,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2023-Q1,,114.2,,p,provisional,,
433,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2023-Q2,,115.186,,p,provisional,,
434,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2023-Q3,,117.014,,p,provisional,,
435,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2023-Q4,,117.867,,p,provisional,,
436,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2024-Q1,,121.202,,p,provisional,,
437,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2024-Q2,,121.7,,p,provisional,,
438,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2024-Q3,,122.584,,p,provisional,,
439,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2024-Q4,,123.77,,p,provisional,,
440,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2025-Q1,,124.689,,p,provisional,,
441,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2025-Q2,,125.902,,p,provisional,,
442,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2025-Q3,,126.923,,p,provisional,,
443,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",NL,Netherlands,2025-Q4,,127.876,,p,provisional,,
444,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2023-Q1,,113.57,,,,,
445,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2023-Q2,,115.203,,,,,
446,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2023-Q3,,116.58,,,,,
447,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2023-Q4,,118.282,,,,,
448,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2024-Q1,,120.036,,p,provisional,,
449,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2024-Q2,,120.658,,p,provisional,,
450,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2024-Q3,,122.085,,p,provisional,,
451,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2024-Q4,,123.346,,p,provisional,,
